Date,ADBE,ADM,AMAT,EOG,JNJ,KO,MSFT,NEM,NVDA
2015-01-05,-0.00498882661246022,-0.03521460783021055,-0.032576204718986534,-0.0621705617977476,-0.0070087886407601465,0.0,-0.009238252572848969,0.006185831331239609,-0.01703437980025802
2015-01-06,-0.020350215375401343,-0.019910439391257376,-0.038393013257563335,-0.02890916916392962,-0.004926144605285406,0.007564869622924631,-0.0147862960698861,0.04078078355471817,-0.0307874353681396
2015-01-07,0.00818984856611484,0.014919304965207556,0.00941763143717844,-0.006313882862089035,0.021835840735125643,0.012405651873105267,0.012625282478901032,-0.008919496104677186,-0.002608971438358991
2015-01-08,0.025134942221373312,-0.014716064952123917,0.031455937161799424,0.037528030601638396,0.007831907221790016,0.0120225600806066,0.028993832342834078,-0.005490647140924817,0.036927319840237935
2015-01-09,-0.014921551681969845,-0.008566083670333725,0.000825155007422997,0.0066534778022355615,-0.013722580702147085,-0.01109317758055669,-0.008440783232346134,0.03636782355338061,0.004020104034823
2015-01-12,-0.010072743193402008,-0.012573917996729559,-0.024218027626311017,-0.034311721622496676,-0.0034364148048089,-0.009104612114776643,-0.0125811825352467,0.02243009977786907,-0.012616976340898664
2015-01-13,-0.007480190295837226,0.0014509939519894866,-0.014046105206575538,0.006486992455165382,0.0017196835200169753,-0.00023445254994155327,-0.005163081171229705,-0.039957359138775364,-0.001524793172573292
2015-01-14,-0.008536095349284184,-0.017340980731831324,-0.013376545556157199,0.03299777676626546,-0.007281211676015664,-0.0016433428465718576,-0.008665990560528004,-0.029912888491554036,0.004061106638409405
2015-01-15,0.004277210033305804,-0.005070396148525692,0.013376545556157065,-0.013886326336405536,-0.014625440888600672,-0.004238135751301569,-0.010498968729016761,0.08485818732656064,-0.007117495633473867
2015-01-16,0.02027956272510281,0.009905811913891721,0.005983040663664133,0.04275682026449396,0.015009902842143897,0.003533099994102095,0.01657280562566611,0.03562069037340432,0.01820063327676665
2015-01-20,-0.003351567040686474,-0.010117904474308723,0.00679438529163443,-0.010910996727387209,-0.0267877708399522,0.014704548548428106,0.003238345865233691,0.05583666137647218,0.003001470678257878
2015-01-21,0.0006991967310588257,0.010537553166616198,0.02878179566200784,0.013454451077999743,0.006004470290426438,0.0046230596736893306,-0.010183200147325327,0.03132422827627114,0.013889228967180095
2015-01-22,0.026756559403630586,0.00793485738115033,0.012259930735679641,-0.001989817109154704,0.018088756868277902,0.009639483762099726,0.026009352988378948,-0.0012341485129608466,0.017094740318077832
2015-01-23,0.007862236488297336,-0.004377264657557112,-0.02093232779997625,0.004747350139245305,-0.015148862081406653,-0.010793433467846445,0.0010600286888316367,-0.005780598332664748,0.002901023752531248
2015-01-26,-0.017984132329405277,0.008735672203008036,0.005377308279876863,0.0168200110508763,0.0005864338707616685,-0.007183296653285651,-0.0036096838046613647,0.013980429698340822,-0.004355239835260587
2015-01-27,-0.01775357040729494,-0.00020734865244342938,-0.028029554690649588,0.007230574523984868,-0.001663596088218246,-0.014287562816679939,-0.09709870908930027,0.02619556921946562,-0.04920227351692255
2015-01-28,-0.017077531569662845,-0.016497793766346688,-0.008093980723227324,-0.054126893898345727,-0.005993057120302134,-0.011149463758126504,-0.035066029304597755,-0.03563137678040074,-0.016436222706485176
2015-01-29,0.01959326045895239,0.009013436424204272,0.010213361170320597,0.009151963867449313,0.00882981300167201,0.00428428634012364,0.019712275727419595,-0.0037171209279054807,0.024048551392705304
2015-01-30,-0.021302945288141893,-0.027288783475961215,-0.03358045675363342,0.0013488079141076629,-0.02212243507817624,-0.02233792108370667,-0.03907813764655942,0.039746137746717695,-0.0297613830371624
2015-02-02,0.013877359093963848,0.0324924390503602,0.000875085240066231,0.038451432177287484,0.006866884913274691,0.010150371208634847,0.021548044441349737,-0.0015918996491281203,0.0216391998319698
2015-02-03,0.01132638222513152,0.0121736075357178,0.025481935354207653,0.04014723076933328,0.016036486092886153,0.0009611710994003789,0.007722256724706446,-0.01970697164410228,0.02466778748549614
2015-02-04,0.004993084131734212,-0.055013077162815095,0.007223436159359376,-0.011697450588633692,-0.010793805659408698,0.0012002956602702784,0.005752701143757436,0.0080903680584665,0.002483161449650083
2015-02-05,0.011280897046380961,0.05337149547171935,0.014291923701700198,0.010450880010802608,0.010793805659408713,0.002635435100168678,0.014474746909457744,0.0,0.0162368626342427
