Date,ADBE,ADM,AMAT,EOG,JNJ,KO,MSFT,NEM,NVDA
2015-01-05,-0.00498882661246022,-0.035215129039438534,-0.032576198908070536,-0.062170479090173286,-0.007008591409121703,0.0,-0.009238158428839049,0.006185389545070372,-0.01703467868240665
2015-01-06,-0.020350215375401343,-0.019910014446007738,-0.03839394814400106,-0.028910157039418717,-0.004925641772556775,0.00756478696827568,-0.014785905926226183,0.04078103259894628,-0.03078718908450807
2015-01-07,0.00818984856611484,0.01491962206963735,0.009418478338466155,-0.006313508920046154,0.02183544163656057,0.012404968616723347,0.01262547406194683,-0.008919617398090348,-0.002608982668369861
2015-01-08,0.025134942221373312,-0.014716489887140692,0.03145548214397496,0.037528158754384686,0.007832104592515822,0.012023301785984328,0.0289936327489105,-0.005490279960953844,0.03692708829536531
2015-01-09,-0.014921551681969845,-0.008565974934195118,0.0008256974120603085,0.006653357807341666,-0.013722679970544067,-0.011093467262122706,-0.008440591533585161,0.03636728103069295,0.004020321587518622
2015-01-12,-0.010072743193402008,-0.012573696396875254,-0.02421830089425965,-0.034311603327093,-0.003436813587066747,-0.00910434979709738,-0.012581562737109173,0.022429758488788323,-0.012617031235955613
2015-01-13,-0.007480190295837226,0.0014506636159964835,-0.01404591876545739,0.0064868071672784435,0.0017198832537607526,-0.00023485371318796762,-0.005163468179853247,-0.039956541152475204,-0.0015247493103003839
2015-01-14,-0.008536095349284184,-0.01734075698051751,-0.013376449152604199,0.032998623231367936,-0.007281314021720601,-0.001643351462601898,-0.008665798740391159,-0.029912943125262163,0.004061010951058687
2015-01-15,0.004277210033305804,-0.005071069677396362,0.013376449152604278,-0.013887107389476324,-0.014625345150128656,-0.004238230999976086,-0.010498872164805306,0.084858570479867,-0.007117438554386518
2015-01-16,0.02027956272510281,0.009906484363443411,0.005983040103681647,0.042756886073075484,0.01501020776628764,0.003533201229585314,0.016572710243404596,0.03562001160704318,0.018200612571925616
2015-01-20,-0.003351567040686474,-0.01011835208275917,0.006794013926177472,-0.010910762716766383,-0.0267877708399522,0.014704439621306754,0.0032391200094236674,0.055836563493738035,0.0030015707044682397
2015-01-21,0.0006991967310588257,0.010537778103071705,0.02878216376602335,0.013454217362977163,0.006004368060542214,0.004623254202097092,-0.010183877964260174,0.031324435968441186,0.013888933304384747
2015-01-22,0.026756559403630586,0.007934746971416915,0.012260285464286291,-0.0019899336429530187,0.018088658303557555,0.009639347025092521,0.026009260324728486,-0.0012347531204324074,0.017094517362723233
2015-01-23,0.007862236488297336,-0.004377043353750872,-0.02093313593524535,0.004747814247953125,-0.015148865146373418,-0.01079320531696893,0.0010603141023851823,-0.00578019642934752,0.0029014815005531922
2015-01-26,-0.017984132329405277,0.008735231520189516,0.005377852334793422,0.016819779547369806,0.000587045210320844,-0.007183514017375201,-0.003609778875282959,0.013980732347470687,-0.00435499379506257
2015-01-27,-0.01775357040729494,-0.00020701886369789513,-0.02802954955399911,0.007230235520689544,-0.001664003568206088,-0.014287476114649634,-0.09709870908930027,0.026195566635344288,-0.04920289831932185
2015-01-28,-0.017077531569662845,-0.016497905547730066,-0.00809397921294841,-0.05412685311018205,-0.005993057120302134,-0.01114961675080299,-0.03506635599303391,-0.03563137324875463,-0.01643583802036525
2015-01-29,0.01959326045895239,0.00901343742721172,0.010212988376017237,0.009152143883260236,0.008829711251088862,0.004284380889546718,0.019712068562933952,-0.003717019283960652,0.024048265396137136
2015-01-30,-0.021302945288141893,-0.027288672697585257,-0.033580367197514296,0.0013490441534145421,-0.022121917221153062,-0.022337619584853453,-0.03907715969154667,0.039745837888116385,-0.029761212524300088
2015-02-02,0.013877359093963848,0.03249210844006186,0.0008751811292537932,0.03845120054995446,0.006866158862567444,0.01014983811892322,0.02154760033925864,-0.0015915098954074655,0.021639409344383992
2015-02-03,0.01132638222513152,0.012174047015984561,0.025482028749049028,0.04014734435668007,0.0160364910236622,0.000961315471648342,0.007722256724706446,-0.01970716465843507,0.024667619378846765
2015-02-04,0.004993084131734212,-0.05501341608691748,0.007223157319211559,-0.011697229785976315,-0.010793500645917243,0.0012002647502557123,0.0057524867349265,0.00809066310579284,0.0024832340263563463
2015-02-05,0.011280897046380961,0.05337118028150459,0.01429210914700683,0.010450112940206941,0.010793500645917204,0.002636172553667086,0.014474432999029157,0.0,0.016236884212697752
2015-02-06,-0.00769019940611986,-0.023275931791291605,0.01161843124392336,-0.004166971716795779,-0.013362048335997433,-0.00816955480794357,-0.0009424374432585942,-0.031515170800469054,-0.004402220707167517
2015-02-09,-0.002899140299280474,-0.0037921095181098004,-0.030578413672799853,0.0016689386187451571,-0.01314202975521119,-0.005321548359257905,-0.0011797472192909924,0.023017808548786833,-0.0009810169992086326
