Date,ADBE,ADM,AMAT,EOG,JNJ,KO,MSFT,NEM,NVDA
2015-01-05,-0.00498882661246022,-0.03521502699216098,-0.03257593276839238,-0.06217107184575245,-0.0070086896744651975,0.0,-0.009238253463130248,0.0061850114286291415,-0.017034181866769183
2015-01-06,-0.020350215375401343,-0.01991012227659491,-0.03839366200110329,-0.02890960503398931,-0.004925741645255297,0.007565188860901539,-0.014785904484095834,0.040781284156322276,-0.03078750683191698
2015-01-07,0.00818984856611484,0.014919623666487126,0.009418008230124104,-0.0063135077321065415,0.021835636828730194,0.012405336433846849,0.012625084732216624,-0.008919921984024625,-0.002608918110534004
2015-01-08,0.025134942221373312,-0.014716383653403426,0.031455575459229224,0.03752809120187224,0.007832298113708714,0.012022996500677563,0.028993735318563595,-0.005489852869927514,0.03692721573467847
2015-01-09,-0.014921551681969845,-0.008566409878820715,0.0008255167099931145,0.0066533570036283055,-0.013723268816217965,-0.011093112096978506,-0.008440783232346134,0.03636715852560085,0.004020134459493208
2015-01-12,-0.010072743193402008,-0.01257326145224964,-0.024218305323980702,-0.034311225326137354,-0.00343641548823738,-0.00910454595702934,-0.012581278789136759,0.022429989508417604,-0.012616654318124204
2015-01-13,-0.007480190295837226,0.0014509934730215503,-0.014045827508905824,0.006486494460281497,0.0017195844233382752,-0.0002349588971994941,-0.005163468678142535,-0.039957072718772,-0.0015249384638623786
2015-01-14,-0.008536095349284184,-0.01734131058885648,-0.01337635527736727,0.032998497428380236,-0.007281113690392569,-0.0016432162374730732,-0.008665506799725088,-0.02991233290597336,0.004060884848024426
2015-01-15,0.004277210033305804,-0.005070396148525692,0.013376355277367314,-0.013887228002406993,-0.014625545481456653,-0.004238326785220148,-0.010499264601871472,0.08485780564173155,-0.007117565749739193
2015-01-16,0.02027956272510281,0.009906034585886625,0.005983040663664133,0.04275683043126234,0.015009907384848184,0.00353271994740966,0.016572810488701604,0.0356202471536489,0.018200864920718613
2015-01-20,-0.003351567040686474,-0.01011812714630364,0.006794292608242308,-0.010910528706145993,-0.026787676149657665,0.01470493204755273,0.0032388302543079855,0.05583688695873716,0.0030017566482571263
2015-01-21,0.0006991967310588257,0.010537998323707677,0.028781798291578852,0.013454447933540642,0.006004164832045689,0.004623185016417264,-0.010183295847308121,0.03132413083513915,0.013888807506003261
2015-01-22,0.026756559403630586,0.007934301814325436,0.01226002078950063,-0.001990165554514709,0.018088766031216817,0.009639607642546042,0.02600906496617437,-0.0012342495294394525,0.01709487619202586
2015-01-23,0.007862236488297336,-0.004376932459690267,-0.02093223696178457,0.004747697945345616,-0.015148665884192359,-0.010793682041407219,0.001060314102385404,-0.0057803973810466895,0.002900940319570421
2015-01-26,-0.017984132329405277,0.008735450414874512,0.005377217441685048,0.01681966572626037,0.0005870452701407265,-0.007182984201769021,-0.0036095880464589556,0.013980630995388236,-0.004355295247341243
2015-01-27,-0.01775357040729494,-0.0002070187954183681,-0.028029275932585557,0.007230801346167254,-0.001664105777504255,-0.014287942988143681,-0.09709911020564191,0.026195274552754038,-0.0492024736146143
2015-01-28,-0.017077531569662845,-0.01649890609331756,-0.008093697434406468,-0.054127006899418593,-0.005992853041022685,-0.0111494666132451,-0.03506538343266463,-0.03563148473622579,-0.01643596562116503
2015-01-29,0.01959326045895239,0.009014108115774043,0.010212613678129224,0.009151609269444978,0.00882960950049536,0.004285184861937756,0.01971173337244247,-0.003716413177495326,0.024048518109563405
