Date,ADBE,ADM,AMAT,EOG,JNJ,KO,MSFT,NEM,NVDA
2015-01-05,-0.00498882661246022,-0.035214819239974285,-0.03257656441440284,-0.062170615215312856,-0.007008391373479814,0.0,-0.009238252572848969,0.006185578993485875,-0.01703450426245876
2015-01-06,-0.020350215375401343,-0.01990990448976699,-0.038393118099840945,-0.028909542512315776,-0.004925943868702588,0.007565123372302796,-0.0147859030419656,0.04078109046207626,-0.030787243160168967
2015-01-07,0.00818984856611484,0.014919406408497836,0.009418381491089499,-0.0063131927479198,0.021835643364399658,0.012404831887704615,0.012624986475251168,-0.008919920902103985,-0.0026089062076957163
2015-01-08,0.025134942221373312,-0.014716382078466735,0.031455473475203596,0.03752716829377546,0.00783239833890492,0.012023434421212552,0.028993829570118795,-0.005490648482503604,0.03692712516272765
2015-01-09,-0.014921551681969845,-0.008566408951320454,0.0008250647309532732,0.006653782009106791,-0.013722973716933096,-0.011093549725784142,-0.008440782433422115,0.03636783230379211,0.004020104034823
2015-01-12,-0.010072743193402008,-0.012573810636438688,-0.024218032055982292,-0.03431160332709312,-0.003436713976915948,-0.009104358955987773,-0.01258127758572586,0.022430336037761567,-0.012616976340898664
2015-01-13,-0.007480190295837226,0.0014511040640113884,-0.014045732324339321,0.0064870547548931765,0.001719783643610047,-0.0002345790996475448,-0.005163468179853247,-0.039957299029438294,-0.001524793172573292
2015-01-14,-0.008536095349284184,-0.017340868856168215,-0.013376638167222685,0.03299795642954949,-0.007280913359104783,-0.0016434694556546447,-0.008665701146143073,-0.029912700862740362,0.004061106638409405
2015-01-15,0.004277210033305804,-0.005070620468559042,0.013376638167222732,-0.013886505999689597,-0.014625745812744458,-0.004238390463201117,-0.010499068383338323,0.08485850854533482,-0.0071176223725157505
2015-01-16,0.02027956272510281,0.009906369702202154,0.005983226174164762,0.04275670389749278,0.015010508147636646,0.003532847078807857,0.01657309987748026,0.03562001160704318,0.01820076001580845
2015-01-20,-0.003351567040686474,-0.010118349818248999,0.0067936412970483265,-0.010910527429568979,-0.02678776268466334,0.014704743539791445,0.0032386356204523225,0.055836875031977366,0.0030015327183488074
2015-01-21,0.0006991967310588257,0.010537553166616198,0.0287818061802953,0.013454214218572536,0.006003752834188861,0.0046230611156877375,-0.010183293868009743,0.03132392314299052,0.013889289295802194
2015-01-22,0.026756559403630586,0.007935188610276991,0.012260557820488334,-0.00198993318054448,0.018088563403943173,0.009639794955931659,0.026009155122043003,-0.0012342495294394525,0.017094557802043886
2015-01-23,0.007862236488297336,-0.004377484992610924,-0.02093268550765183,0.004747118635685253,-0.015148769346478488,-0.01079324653600821,0.0010601236586131844,-0.005780498733129142,0.0029008440074916224
2015-01-26,-0.017984132329405277,0.008735451379365395,0.005377218415976847,0.016820128733326827,0.0005870453897804916,-0.0071836091047830525,-0.0036096831170714457,0.013980532457510155,-0.004354939708052495
2015-01-27,-0.01775357040729494,-0.00020723872287363397,-0.028029373988549714,0.007230349341798965,-0.0016640040771656235,-0.014287564622922693,-0.09709879477438187,0.02619576652530496,-0.049202270479110445
2015-01-28,-0.017077531569662845,-0.016498352673388308,-0.008093699699745407,-0.05412697239625976,-0.005992751001367249,-0.011150044576465887,-0.03506602555221838,-0.035631575033764934,-0.016435964373101183
2015-01-29,0.01959326045895239,0.009013884552869939,0.010213172869479138,0.009152263169337899,0.008829711251088862,0.004285250890364581,0.019711953290163432,-0.003716513694359807,0.024048041408128613
2015-01-30,-0.021302945288141893,-0.027288672697585257,-0.03358064536546127,0.0013486900334142324,-0.022122229300966783,-0.022337980841180365,-0.03907792410542502,0.039745728727829534,-0.029760935899754974
2015-02-02,0.013877359093963848,0.03249232884693949,0.0008749895186187723,0.03845155466995484,0.006866470942381156,0.010150044785043642,0.021548587734979353,-0.0015918994940776554,0.02163913098786742
2015-02-03,0.01132638222513152,0.012173717739138452,0.025482313754516584,0.04014723523922367,0.01603689770829684,0.0009611063988755069,0.007722252545412182,-0.019706969704068714,0.02466753580828127
2015-02-04,0.004993084131734212,-0.055013537271136025,0.007223342092325946,-0.011697231069842572,-0.010794010105068143,0.0012002958935583715,0.0057523764382069,0.00809066310579306,0.002483346430614532
2015-02-05,0.011280897046380961,0.053371628433466836,0.014291830979059814,0.010450004834270622,0.01079401010506814,0.002635758496491846,0.014474109845287669,0.0,0.016236739415720805
2015-02-06,-0.00769019940611986,-0.02327626150595742,0.011618069839756079,-0.004166643499718823,-0.013362455020632085,-0.008169335374415065,-0.000943071924814619,-0.03151506902695895,-0.004402286842421436
2015-02-09,-0.002899140299280474,-0.003791661778421425,-0.030577959112145753,0.0016692670163423972,-0.01314223855904917,-0.005321699948366783,-0.001179430178343976,0.023018303521101926,-0.0009806593326985428
2015-02-10,0.0059273768334021995,0.004212257400015677,0.032227131609284324,-0.007217405041987977,0.005696409408546298,0.027982384063449127,0.005649884663440197,-0.008160283708510472,0.027584408483397816
2015-02-11,0.003430064317538791,-0.013968714644585245,-0.0008239754477360999,-0.021862096719078888,0.0002985098506025878,-0.0007076972829549831,-0.0051780514907435425,-0.01112258989652059,-0.006704853858727602
2015-02-12,0.02140995354313454,0.01700727579923246,-0.004958796522415393,0.017021242720095114,-0.019515444460557394,-0.004731400411607437,0.016614170359303983,0.01521095564304451,0.06915292955715195
2015-02-13,0.025415078294140258,0.013816607330083434,0.003322460192792312,0.022116611131020404,0.011915728963284718,-0.0042775432975693745,0.01794025123091257,0.010955798835588114,0.00044814883211206555
2015-02-17,0.008070795171439427,-0.006884717682754458,0.0004143290651982901,-0.0044463119884865015,0.008197505166569884,-0.004295854760452784,0.00045917329783879416,-0.02409772021983893,0.003132762897514025
2015-02-18,0.007749052093100255,-0.0012565334642320742,-0.0012440455536766681,-0.012304458873779773,-0.004790581593083379,-0.0019154958947929567,-0.0011482264978226874,0.02248183424755344,-0.011685493914420251
2015-02-19,0.0,0.001465839105407592,0.033860141294442814,-0.015970215297806453,0.007375571681511386,0.009064821916439526,-0.0006896307064604478,-0.011382306598921877,0.0027088322039858963
2015-02-20,0.010494077123547869,0.007713780902499067,0.007990147243136214,-0.02942658563871332,0.0025970008647735942,-0.0033302710890981443,0.00824200896430966,0.04477203197153542,0.007188031099856146
2015-02-23,-0.005745366244641029,0.0022823727395520545,-0.008792719578549624,0.009288917309501994,-0.0007984146912940809,-0.0028629390897047537,0.006590500147241689,0.014746019092022096,-0.008090122739516644
2015-02-24,-0.005392209396441191,0.0080488413248232,0.01790363239744953,-0.003486317937781475,0.0051770529370183645,0.006667976760822245,-0.001360247014530884,-0.005794952956612106,0.010588985026312168
2015-02-25,0.005008028311500761,-0.011369582925295309,-0.010305077092594556,0.015380905536250539,0.005051759919336547,-0.001900676958829195,-0.0022706581995544034,0.009255366434125547,-0.0076488409941727325
2015-02-26,0.0113355273072039,-0.011500560349404793,-0.007598555304855003,-0.03166834356720284,0.015588169317453073,0.009703355285246039,0.0015901940025559956,0.009931588947504878,0.0027063878784694194
2015-02-27,0.001771471952701858,0.006916460012868226,0.005604352503787408,-0.004559267669263417,-0.002825262588096821,0.01958973271170688,-0.0047776804859131754,0.000760148681280197,-0.006325962683897009
2015-03-02,0.008685339311297521,-0.0006272873040338078,0.022889490675630782,-0.007384031666493259,0.006902435242234612,-0.002311624999960758,0.0006835189060792504,-0.016851886931531408,0.024183350245814344
2015-03-03,-0.010076959662389058,-0.006920259813081156,-0.04549847763955504,0.014602306930223866,-0.008562251702265176,-0.005803711845471732,-0.01376766035297924,-0.010483801174835083,-0.01875866607336096
2015-03-04,-0.017367320094844027,-0.009302667678362726,-0.009023719124339021,0.0013266829148610587,-0.006765257691842045,-0.010532528738646262,-0.005096480807843485,-0.016926152893232477,0.01120845599284511
2015-03-05,0.012672239891448162,0.008460820470672587,-0.0037150132176178023,-0.009995872117240215,0.008522654349729087,-0.0023561423051263277,0.0011610623700668615,0.004356819108306322,0.018989147244879295
2015-03-06,-0.013703225953937359,-0.026247451066970257,-0.011229575830699475,-0.011449714716810059,-0.02378811302264334,-0.020972980387022215,-0.01755089048869534,-0.08235070215911178,-0.013653708058892914
2015-03-09,0.004888062796815109,0.003022326717571556,0.0075001665885858024,-0.009643600498151777,0.005478945139621918,-0.0031361396613092058,0.011501335474195214,-0.038499816887032814,0.0026575748369944414
2015-03-10,-0.024946053088947602,-0.018931899823094744,-0.024370714773672822,-0.017595873895374686,-0.011289549260473944,-0.017056828775847837,-0.019322198635073964,-0.028304644321359394,0.01710203699075186
2015-03-11,0.0,-0.0004395611346845182,-0.002129030201289941,0.004168300236815162,-0.012231762527395716,-0.014606095925853704,-0.0011902786631582225,0.02135946900253824,-0.005230882390666972
2015-03-12,0.018121861627332647,0.02474630997858352,0.013127321320387849,-0.009752995352366385,0.015241391036758437,0.019915966193613764,-0.02313341629222358,0.002245508651586192,-0.009221169529048891
2015-03-13,0.0028383610158591297,-0.007316724439130007,0.019579711307119024,-0.0037404712730205137,-0.00622998370316726,-0.016401960835585094,0.008737702890987754,0.0004486288520344948,0.0013224182772203156
2015-03-16,0.009105533429569766,0.004095214842741795,0.013522275377271256,0.02897038227173608,0.018475523357774568,0.009476291108769415,0.004340762004945965,0.0,0.011824368277549761
2015-03-17,0.016836928969936438,-0.005175666141987484,-0.014760762406408329,-0.012592685029233669,-0.011644492247728103,0.005445493319570707,0.003362825342123718,-0.008104617496675143,0.012115732601459654
2015-03-18,-0.03539180261913852,0.01969658861466082,0.0065873117603979505,0.043509608234896226,0.015594854953205747,0.0022194438249575,0.01900321325659207,0.03334414102877647,-0.016478926909957992
2015-03-19,0.0032461237617181908,-0.014520922472673307,-0.0119713107882721,-0.012542500611367816,0.0022641985668166997,-0.014388483315085078,-0.004953694744058114,-0.002189355018253012,0.015188024851854992
2015-03-20,0.0028479141669713027,0.009846004716290354,0.0016601219781232517,0.012763183642468614,0.006958002558763086,0.015619426387018766,0.01385506895593809,0.005681296859092715,0.010708696446706908
2015-03-23,-0.013141847355470507,0.0038265973797537234,-0.006238354534973955,-0.018700405122982513,0.0056478048403699145,-0.0007383576456259751,-0.00046656699331746205,0.008244565702422883,-0.032917368546608906
2015-03-24,-0.01185786691288747,-0.0036137489055984824,-0.002924877936501657,-0.0017993826680707831,-0.00995399845687037,-0.0036995912078316854,0.0009327087700179145,-0.012174166376000339,-0.013744401829040413
2015-03-25,-0.031231503041106452,-0.005337900813371415,-0.05460162168346244,0.012527743627506223,-0.016016547179033575,-0.0004942792831446063,-0.03414260729710331,-0.016762513067735116,-0.06263564575912622
2015-03-26,-0.0021902272189669504,-0.008816167219815787,-0.010215648621543323,0.015443100518944212,-0.001995175317552105,-0.0024752667447027737,-0.006048199271717733,-0.014337331586867529,-0.0033327917525353542
2015-03-27,0.0046485774266309485,0.003449733820321874,0.019014310442541982,-0.008795305419801221,0.0019951753175519796,-0.0067141805249010785,-0.005840925120363689,0.003154222995941019,0.019363734159361663
2015-03-30,0.003948013069784953,0.020452274590560923,-0.0026315943115335994,0.017296674725877183,0.011987296071500878,0.010671288509314912,-0.0002446212421932021,-0.0094920079941587,0.004200341872026755
2015-03-31,0.004608981524453678,-0.0004217227687781062,-0.009265599162089322,-0.0048959486407233015,-0.00939918635420986,0.0009873796888479074,-0.007350609447107166,-0.014177771655116845,-0.02547297003339748
2015-04-01,0.015167020992461066,0.0006326843605314664,-0.007564037125342457,-0.005139134959245696,-0.014518415923202447,0.0032008858769742533,0.00147480076043017,0.04547228435383856,0.003815211088920997
2015-04-02,0.008092921256377514,-0.0016880486407179487,-0.005374076671449496,0.016201845792296582,0.004929966674105484,0.0,-0.010616053276109778,-0.0168670084012673,0.0023767985690419965
2015-04-06,0.0072412012610184396,0.020485787905867456,-0.004951154989269849,0.023031407024594535,-0.004829288494325655,0.011973043154973443,0.030794048184183465,0.01068624501393735,0.028553215145833928
2015-04-07,-0.007637669632482649,-0.0035235345482822283,-0.007701096878233285,-0.006344487703624234,0.009435001519850232,-0.003894068390575901,-0.0004819342047783562,-0.018324704177327004,0.008729618670820262
2015-04-08,-0.002779789717181575,0.00352353454828221,0.017579890738776076,-0.0024426935157666353,0.0005995300950633868,-0.002930191280423753,-0.002651733303055816,-0.0040678050662457214,0.007292643816613568
2015-04-09,0.011728399111615736,-0.008936929675017281,0.005791884972513166,0.017602356500489975,0.011613387244537969,0.003904951603473143,0.0014475449174464405,0.006770767926339677,0.022896457500992198
2015-04-10,0.0026167350721388784,0.0012516623810745037,-0.0004446388385806133,0.00915254709439461,0.0071782806225557955,-0.004149456744454487,0.005769209608431824,0.004487889718468797,0.010156754824607562
2015-04-13,-0.006686385468637691,-0.0016690478813131588,-0.007584187749839221,-0.019866856848985034,-0.014905465276285492,-0.004413253384487907,0.0009581828636430502,0.010690787182178429,-0.00926947118037414
2015-04-14,-0.0009212305419054447,0.002711105945527443,-0.005838317779074704,0.020295659001872288,-0.00029860888816892606,-0.004679290524326628,-0.002637536065367604,0.011015248572498918,-0.00846115097669011
2015-04-15,0.0010527943241616462,0.008090366485404203,0.015642371238477528,0.015430809693994624,0.0007956124258697247,-0.0027188743668634207,0.014539257975489531,0.031488707185991546,0.012002652421754582
2015-04-16,-0.011641846681373202,-0.0020679467551311037,-0.030161855524198634,0.0004083548559751134,-0.008084267805598734,0.004938318191820918,-0.0023683631830278954,0.002968119486419981,-0.006206047780681809
